uuid,name,date,total_capacity,free_space,used_space
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-21 04:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-21 03:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-21 02:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-21 01:02:20,98520,1317,97203
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-21 00:02:20,98520,4665,93855
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 23:02:20,98520,2916,95604
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 22:02:20,98520,7653,90867
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 21:02:20,98520,9679,88841
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 20:02:20,98520,3807,94713
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 19:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 18:02:20,98520,4466,94054
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 17:02:20,98520,10095,88425
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 16:02:20,98520,11961,86559
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 15:02:20,98520,2504,96016
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 14:02:20,98520,3502,95018
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 13:02:20,98520,2235,96285
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 12:02:20,98520,9988,88532
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 11:02:20,98520,1370,97150
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 10:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 09:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 08:02:20,98520,2241,96279
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 07:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 06:02:20,98520,2335,96185
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 05:02:20,98520,2600,95920
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 04:02:20,98520,12429,86091
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 03:02:20,98520,17337,81183
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 02:02:20,98520,10538,87982
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 01:02:20,98520,4374,94146
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-20 00:02:20,98520,10514,88006
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 23:02:20,98520,4072,94448
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 22:02:20,98520,6566,91954
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 21:02:20,98520,11711,86809
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 20:02:20,98520,4910,93610
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 19:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 18:02:20,98520,5322,93198
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 17:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 16:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 15:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 14:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 13:02:20,98520,6325,92195
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 12:02:20,98520,5056,93464
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 11:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 10:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 09:02:20,98520,700,97820
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 08:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 07:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 06:02:20,98520,4452,94068
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 05:02:20,98520,13805,84715
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 04:02:20,98520,11488,87032
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 03:02:20,98520,18356,80164
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 02:02:20,98520,16848,81672
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 01:02:20,98520,12382,86138
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-19 00:02:20,98520,15654,82866
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 23:02:20,98520,7436,91084
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 22:02:20,98520,5841,92679
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 21:02:20,98520,7438,91082
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 20:02:20,98520,2585,95935
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 19:02:20,98520,2274,96246
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 18:02:20,98520,9993,88527
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 17:02:20,98520,3782,94738
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 16:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 15:02:20,98520,2347,96173
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 14:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 13:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 12:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 11:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 10:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 09:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 08:02:20,98520,217,98303
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 07:02:20,98520,8862,89658
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 06:02:20,98520,2516,96004
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 05:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 04:02:20,98520,9253,89267
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 03:02:20,98520,5557,92963
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 02:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 01:02:20,98520,7247,91273
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-18 00:02:20,98520,5637,92883
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 23:02:20,98520,6099,92421
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 22:02:20,98520,3607,94913
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 21:02:20,98520,2685,95835
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 20:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 19:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 18:02:20,98520,0,98520
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 17:02:20,98520,2585,95935
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 16:02:20,98520,2969,95551
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 15:02:20,98520,6770,91750
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 14:02:20,98520,4896,93624
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 13:02:20,98520,9717,88803
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 12:02:20,98520,14358,84162
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 11:02:20,98520,21813,76707
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 10:02:20,98520,29223,69297
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 09:02:20,98520,25934,72586
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 08:02:20,98520,32166,66354
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 07:02:20,98520,33913,64607
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 06:02:20,98520,31538,66982
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 05:02:20,98520,34998,63522
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 04:02:20,98520,32297,66223
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 03:02:20,98520,25833,72687
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 02:02:20,98520,29579,68941
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 01:02:20,98520,38981,59539
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-17 00:02:20,98520,36278,62242
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 23:02:20,98520,41021,57499
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 22:02:20,98520,37538,60982
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 21:02:20,98520,30977,67543
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 20:02:20,98520,40492,58028
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 19:02:20,98520,35274,63246
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 18:02:20,98520,37345,61175
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 17:02:20,98520,39789,58731
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 16:02:20,98520,37309,61211
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 15:02:20,98520,31595,66925
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 14:02:20,98520,38575,59945
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 13:02:20,98520,41008,57512
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 12:02:20,98520,33720,64800
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 11:02:20,98520,39971,58549
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 10:02:20,98520,37715,60805
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 09:02:20,98520,43014,55506
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 08:02:20,98520,37424,61096
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 07:02:20,98520,35152,63368
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 06:02:20,98520,37529,60991
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 05:02:20,98520,44705,53815
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 04:02:20,98520,48958,49562
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 03:02:20,98520,49798,48722
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 02:02:20,98520,44681,53839
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 01:02:20,98520,53351,45169
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-16 00:02:20,98520,50504,48016
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 23:02:20,98520,56555,41965
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 22:02:20,98520,48437,50083
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 21:02:20,98520,44706,53814
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 20:02:20,98520,53790,44730
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 19:02:20,98520,51283,47237
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 18:02:20,98520,60615,37905
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 17:02:20,98520,61640,36880
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 16:02:20,98520,53251,45269
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 15:02:20,98520,57963,40557
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 14:02:20,98520,49984,48536
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 13:02:20,98520,54362,44158
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 12:02:20,98520,56007,42513
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 11:02:20,98520,62553,35967
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 10:02:20,98520,71746,26774
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 09:02:20,98520,64101,34419
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 08:02:20,98520,65052,33468
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 07:02:20,98520,65352,33168
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 06:02:20,98520,75003,23517
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 05:02:20,98520,66597,31923
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 04:02:20,98520,64888,33632
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 03:02:20,98520,74429,24091
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 02:02:20,98520,82026,16494
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 01:02:20,98520,72629,25891
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-15 00:02:20,98520,65808,32712
324df818-b506-4f01-90aa-8d675be79880,Volume_4,2023-11-14 23:02:20,98520,68981,29539
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 22:02:20,36520,32783,3737
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 21:02:20,36520,32280,4240
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 20:02:20,36520,30012,6508
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 19:02:20,36520,27559,8961
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 18:02:20,36520,28764,7756
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 17:02:20,36520,30411,6109
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 16:02:20,36520,34013,2507
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 15:02:20,36520,32542,3978
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 14:02:20,36520,28983,7537
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 13:02:20,36520,26467,10053
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 12:02:20,36520,24095,12425
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 11:02:20,36520,22496,14024
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 10:02:20,36520,23523,12997
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 09:02:20,36520,22659,13861
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 08:02:20,36520,22933,13587
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 07:02:20,36520,20967,15553
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 06:02:20,36520,21926,14594
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 05:02:20,36520,22212,14308
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 04:02:20,36520,19872,16648
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 03:02:20,36520,16833,19687
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 02:02:20,36520,16294,20226
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 01:02:20,36520,13032,23488
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-21 00:02:20,36520,12510,24010
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 23:02:20,36520,13253,23267
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 22:02:20,36520,12224,24296
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 21:02:20,36520,14564,21956
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 20:02:20,36520,16788,19732
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 19:02:20,36520,18851,17669
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 18:02:20,36520,20027,16493
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 17:02:20,36520,23222,13298
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 16:02:20,36520,21478,15042
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 15:02:20,36520,24789,11731
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 14:02:20,36520,27023,9497
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 13:02:20,36520,29536,6984
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 12:02:20,36520,29601,6919
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 11:02:20,36520,28123,8397
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 10:02:20,36520,29103,7417
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 09:02:20,36520,28527,7993
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 08:02:20,36520,25496,11024
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 07:02:20,36520,27911,8609
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 06:02:20,36520,24596,11924
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 05:02:20,36520,24684,11836
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 04:02:20,36520,26347,10173
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 03:02:20,36520,28299,8221
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 02:02:20,36520,25888,10632
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 01:02:20,36520,26429,10091
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-20 00:02:20,36520,25404,11116
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 23:02:20,36520,23625,12895
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 22:02:20,36520,20957,15563
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 21:02:20,36520,18384,18136
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 20:02:20,36520,17485,19035
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 19:02:20,36520,14273,22247
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 18:02:20,36520,15793,20727
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 17:02:20,36520,15826,20694
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 16:02:20,36520,14509,22011
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 15:02:20,36520,11885,24635
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 14:02:20,36520,8363,28157
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 13:02:20,36520,9734,26786
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 12:02:20,36520,12059,24461
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 11:02:20,36520,8502,28018
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 10:02:20,36520,5731,30789
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 09:02:20,36520,2492,34028
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 08:02:20,36520,4695,31825
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 07:02:20,36520,5707,30813
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 06:02:20,36520,7556,28964
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 05:02:20,36520,5661,30859
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 04:02:20,36520,2594,33926
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 03:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 02:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 01:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-19 00:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 23:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 22:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 21:02:20,36520,973,35547
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 20:02:20,36520,2813,33707
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 19:02:20,36520,1563,34957
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 18:02:20,36520,1229,35291
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 17:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 16:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 15:02:20,36520,248,36272
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 14:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 13:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 12:02:20,36520,228,36292
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 11:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 10:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 09:02:20,36520,493,36027
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 08:02:20,36520,250,36270
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 07:02:20,36520,3417,33103
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 06:02:20,36520,1947,34573
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 05:02:20,36520,4335,32185
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 04:02:20,36520,801,35719
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 03:02:20,36520,3431,33089
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 02:02:20,36520,2579,33941
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 01:02:20,36520,5135,31385
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-18 00:02:20,36520,4105,32415
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 23:02:20,36520,4729,31791
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 22:02:20,36520,7318,29202
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 21:02:20,36520,4731,31789
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 20:02:20,36520,4836,31684
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 19:02:20,36520,4439,32081
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 18:02:20,36520,1814,34706
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 17:02:20,36520,2046,34474
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 16:02:20,36520,1843,34677
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 15:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 14:02:20,36520,3598,32922
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 13:02:20,36520,1408,35112
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 12:02:20,36520,2826,33694
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 11:02:20,36520,3829,32691
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 10:02:20,36520,1163,35357
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 09:02:20,36520,0,36520
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 08:02:20,36520,1187,35333
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 07:02:20,36520,1481,35039
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 06:02:20,36520,3635,32885
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 05:02:20,36520,2570,33950
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 04:02:20,36520,1424,35096
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 03:02:20,36520,1604,34916
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 02:02:20,36520,4803,31717
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 01:02:20,36520,6335,30185
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-17 00:02:20,36520,8343,28177
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 23:02:20,36520,10861,25659
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 22:02:20,36520,8924,27596
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 21:02:20,36520,9557,26963
7681532e-d29c-4cb3-b606-95a21c7006da,Volume_5,2023-11-16 20:02:20,36520,9682,26838
